,Id,Title,Fake/Real,count_quotes,has_quote_start,has_dots,has_apostrophe_s,has_apostrophe,has_number,has_comma,has_colon,has_parenthesis,has_hyphen,has_and,has_percentage,has_interrogation,has_exclamation,has_only_first_upper,has_any_noun_verb_lower,length,ADJ,ADV,NOUN,VERB,PROPN,PUNCT
2668,2668,Leonardo DiCaprio to star in Inarritu thriller 'The Revenant',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,1,0,2,1,2,2
2669,2669,Man raises more than $35000 on Kickstarter to make potato salad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,1,0,4,2,0,0
2670,2670,US releases $450 million in frozen Iran funds for complying with nuclear deal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,2,0,2,2,1,0
2671,2671,"50 years of ""It's a Small World""",0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,7,1,0,2,0,0,2
2672,2672,"""Artistic Renaissance: Local Artists Transform Abandoned Buildings into Galleries""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2,0,4,2,0,3
2673,2673,Internet companies ask FCC to ditch net neutrality plan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,4,2,1,0
2674,2674,"""Eminem and Rihanna Announce Tour; Pamela Anderson Concerned About Sex""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,1,5,3
2675,2675,It's now safe to commit to 'Silicon Valley',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,8,1,1,2,1,0,2
2676,2676,PHOTO: Veep's Julia Louis Dreyfus Gets Dirty With A Clown Whilst Naked For  ...,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,14,2,0,3,1,3,2
2677,2677,New Website Makes it Easy to Buy Health Insurance Online,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,4,2,0,0
2678,2678,Calif. Lift On Med Malpractice Cap Gets Signatures For Ballot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0,5,1,1,1
2679,2679,China To Investigate Whether Satellite Images Of Object To Be Malaysia's MH370,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,12,0,0,4,1,2,0
2680,2680,Coldplay tie with U2 for most US number ones,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,0,3,1,2,0
2681,2681,Blackberry to post first-quarter results,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1,0,2,2,0,1
2682,2682,Eurozone business activity expansion nears three-year peak,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,6,1,0,1
2683,2683,American Apparel ousts founder Dov Charney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,4,0,1,0
2684,2684,AT&T seeks to buy DirecTV for $50bn: report,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,8,1,0,1,2,2,1
2685,2685,Stress test revisions 'an embarrassment' for the Fed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,4,1,1,1
2686,2686,"Suicide risk could be predicted with blood test, new study suggests",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,1,0,5,2,0,1
2687,2687,"""YouTube Announces Acquisition of Game Streaming Service Twitch""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,1,0,2
2688,2688,"""Leaked Text Messages Between Louis Tomlinson and Management Surface""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,1,0,2
2689,2689,eBay Data Breach Fallout: Is This The New Norm For Online Consumers?,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,2,0,5,0,1,2
2690,2690,"""'Transcendence' Review: The Film Receives Mixed Reviews""",1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7,1,0,4,1,0,5
2691,2691,US Surgeon General releases national Call to Action to Prevent - Fox 28: South  ...,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,15,1,0,3,3,3,3
2692,2692,"""Tech Giants, Including Facebook and Google, Raise Concerns Over 'Net Neutrality' to FCC""",1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13,1,0,5,3,1,6
2693,2693,New Preferred ETF Off to Fast Start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,2,1,0,0
2694,2694,"""US Medical Device Maker in Advanced Talks to Buy Rival for $45 Billion""",1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,2,0,4,1,0,2
2695,2695,Shia LaBeouf Books it For Alcohol Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,1,2,0
2696,2696,Microsoft IE 6 to IE 11 at 0Day Risk from CVE-2014-1776,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,1,3,0,2,1
2697,2697,Elizabeth Olsen Cuts A Short Silhouette At The Met Gala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0,2,2,2,0
2698,2698,'I'm not bossy. I'm the boss',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,1,0,1,0,0,3
2699,2699,Inmarsat launches plan for free service to track aircraft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,3,2,1,0
2700,2700,Miley Cyrus obtains temporary restraining order against man who 'believes the  ...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,12,1,0,3,2,2,2
2701,2701,"Tokyo bitcoin exchange files for bankruptcy, significant amount of virtual  ...",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,11,2,0,4,0,2,2
2702,2702,US scientists use gene therapy to create biological heart pacemaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,5,2,0,0
2703,2703,Role makes Pratt new kind of hero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,3,2,0,0
2704,2704,Dow Jones industrial average slumps 200 points as US corporate earnings  ...,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,12,1,0,2,1,5,1
2705,2705,"""Singer Chris Brown's Assault Trial Set to Begin in Washington""",1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,2,3,2
2706,2706,WWE Money In The Bank 2014: Pay-Per-View Live Results,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,9,2,0,5,0,0,3
2707,2707,"""National 'Click It or Ticket' Campaign Kicks Off""",1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,1,0,4
2708,2708,"""Healthcare Innovation: Promising Vaccine in Development for Malaria Prevention""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,6,1,0,3
2709,2709,$1.27 Billion in Damages to be Paid by the Bank of America,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,2,0
2710,2710,Android Wear is about simplifying future,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,2,1,1,0
2711,2711,Ebola fight needs $430 million to end record outbreak: WHO,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10,0,0,3,2,1,1
2712,2712,WWE Digital Network Signs Up Over 600000 Subscribers in First 42 Days,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,2,0,3,1,1,0
2713,2713,"US stocks tumble 2% in broad sell-off, Dow drops more than 300 points",0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,13,2,0,5,2,1,2
2714,2714,ECOWAS countries must unite to combat Ebola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,2,2,0
2715,2715,"""Facebook Expands Presence in Video Advertising with Liverail Acquisition""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,1,1,2
2716,2716,Samsung Galaxy S5 video review,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,2,0,3,0
2717,2717,Health-care market rises on Merger Monday deals,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,5,1,1,1
2718,2718,Dow tops 17000 after strong,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,0,0,1,1,0
2719,2719,The Makers of Palcohol Really Don't Want You to Snort It,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,2,2,0,0
2720,2720,Twitter soars after World |Cup scores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,4,0,0,0
2721,2721,Michael Steinberg of SAC Capital sentenced to prison for insider trading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,5,1,2,0
2722,2722,"""Study Links Diet Soda Consumption to Weight Gain""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,2
2723,2723,Russia plans to fight $50 billion lawsuit over former oil giant,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,1,0,3,2,1,0
2724,2724,Turkey blocks Twitter to end corruption leaks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,3,2,1,0
2725,2725,"""Environmental Triumph: Conservation Efforts Result in Recovery of Rare Bird Species""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,2,0,6,1,0,3
2726,2726,PS4 update to add video capture editing tools,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,5,2,0,0
2727,2727,Facebook Inc.: Facebook to Acquire LiveRail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,2,3,1
2728,2728,Facebook's little social experiment got you bummed out? Get over it,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,11,2,0,1,3,1,1
2729,2729,Look for a Meteor Shower Early Tuesday Morning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,1,1,0
2730,2730,Kanojia Calls Broadcasters' 'Rube Goldberg' Knock On Aereo 'Insane',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,1,0,4,2,2,2
2731,2731,"""Hawkish BoE Rate Outlook Pushes Pound Closer to $1.70 Mark""",1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,1,3,1,3,2
2732,2732,"""DANSKE BANK PREMIERSHIP LEAGUE RESULTS: Key Soccer Match Outcomes""",1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,1,0,6,1,1,3
2733,2733,"Broadcaster ""sorry if LGBT community was upset""",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,2,0,1,2
2734,2734,FCC chief defends plan to limit large carriers in auction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,4,1,2,0
2735,2735,Apple Beats Combo? The Cost of Cool,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,3,1,0,1
2736,2736,Pop star Kelly Clarkson welcomes baby girl River Rose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,2,7,0
2737,2737,Les Moonves: CBS Could Go Directly To Consumers If Court Sides With Aereo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13,0,1,4,1,3,1
2738,2738,Why have Kim Kardashian and Kanye West decided to postpone North West's  ...,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2,6,1
2739,2739,Samsung Doubles Down On Galaxy S5 Region-locking,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,7,0,0,2,2,2,1
2740,2740,Forbes Media to Sell Majority Stake to Group of International Investors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,6,1,0,0
2741,2741,"""First Solar Sells Macho Springs Solar Project, Terms Undisclosed""",1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,2,0,3,2,2,3
2742,2742,Kim Kardashian and Kanye West cover Vogue magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,2,0,5,0
2743,2743,'Fargo' Review Roundup: Does TV Version Live Up To The Original?,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,11,0,0,5,2,0,4
2744,2744,"iPhone 6 sapphire display caught on camera, shows off high durability and  ...",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,13,1,0,5,2,0,2
2745,2745,Fed Saw Investors as Too Complacent on Risk as Exit Plan Evolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,4,2,1,0
2746,2746,"""Tech Giants, including Facebook and Google, Voice Concerns Over 'Net Neutrality' to FCC""",1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,13,1,0,6,2,1,6
2747,2747,World's First 3D-Printed Car Hits the Road,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,7,1,0,4,2,0,1
2748,2748,Pioneer Brings Apple CarPlay to the Vehicle You Already Own,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,4,2,0,0
2749,2749,Tesla Talks Up Batteries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,1,0,0
2750,2750,Dow Jones tops 17000 for 1st time,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,1,0,1,1,2,0
2751,2751,"Fried foods may interact with genes to influence body weight, say experts",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,5,4,0,1
2752,2752,Miley Cyrus for Capital FM's Summertime Ball - tickets,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,9,0,0,3,0,4,1
2753,2753,Suzuki recalls 184244 GM-built cars in US for fire risk,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,10,0,0,3,2,2,1
2754,2754,General Motors CEO: 'I am very sorry for the loss of life',0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,12,1,1,2,0,3,3
2755,2755,American Students Relatively Weak In Financial Literacy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3,1,2,0,0,0
2756,2756,"""Thailand Makes a Play for the Latin America Market""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,4,2
2757,2757,The sunscreen you can drink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,1,0,0
2758,2758,China's cabinet rebukes 'referendum' in Hong Kong,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,2,1,3,2
2759,2759,McCarthy freaked out when she saw Tammy billboard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,2,2,0
2760,2760,Melissa McCarthy Shows Off Wild Fashion Streak In Leather Dress And Animal  ...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,5,1,2,1
2761,2761,Amazing Video Shows Two Women Being Nearly Runover By Freight Train!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,1,2,4,1,0,1
2762,2762,Terror grips Guinea as Ebola toll rises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,4,2,0,0
2763,2763,Apple Waves Banner For LGBT Rights At Gay Pride Parade In San Francisco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,4,1,5,0
2764,2764,Posted by Imaduddin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0
2765,2765,"Game of Thrones, Series 4 Episode 3 'Breaker of Chains' - Sky Atlantic, Monday  ...",0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,15,0,0,7,0,2,4
2766,2766,"""Beautiful Photography Fails to Overcome Film's Faults""",1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,3,2,0,2
2767,2767,"""CMS Releases Physician Medicare Billing Data""",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,3,1,2,2
2768,2768,"""Google's Cutting-Edge Tablet with 3D Imaging Technology in Development""",1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,7,0,1,3
2769,2769,"Amazon Launches ""Prime Space"" for Private Space Travel",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,3,1,1,2
2770,2770,"Xbox One controller will support PC eventually, says Microsoft boss",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,1,3,2,2,1
2771,2771,Robin Thicke has not seen estranged wife Paula Patton in four months,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,3,1,3,0
2772,2772,Twitter Stuns Wall Street With Mobile Ad Strength And User Growth; Raises  ...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,5,2,2,2
2773,2773,"""Rob Lowe Comments on Justin Bieber: 'His Audience Doesn't Care'""",1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,2,1,4,5
2774,2774,Why Procter & Gamble Investors Will Continue to Clean Up,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,1,2,1,0
2775,2775,Ag markets quiet ahead of today's big USDA reports,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,9,1,1,4,1,1,0
2776,2776,U.S. initial jobless claims remain relatively low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,1,1,1,2,0
2777,2777,"ZeptoLab Files Objection in EU Against King.com's ""Candy"" Registration",0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,1,2,2
2778,2778,Wheat Climbs to 6.76 as US Crop Conditions Decline,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,3,2,1,0
2779,2779,China: Stop harassing oil rig in Xisha Islands,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,0,3,2,2,1
2780,2780,Samsung Galaxy Tab S 8.4-inch and 10.5-inch tablet specifications leaked,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,10,0,0,4,1,3,2
2781,2781,'Neighbors' Poised to Shock 'Amazing Spider-Man 2' at Box Office,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,10,1,0,4,2,1,4
2782,2782,"Russia to cut gas supply to Ukraine, rejects deal of initial $1B payment",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,13,2,0,4,2,1,1
2783,2783,"""Justin Timberlake, Heath Ledger, Adam Levine among Celebrities in List of...""",1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,0,6,0,1,5
2784,2784,Samsung Galaxy S5 fingerprint scanner hacked using a “dummy finger”,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,1,0,3,2,3,2
2785,2785,"""'Mrs. Doubtfire 2' in Development, Excites Fans""",1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,5
2786,2786,Report: Uber taxi app seeking to raise fresh capital of $500 mn,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,12,1,0,6,2,0,1
2787,2787,Pfizer's Breast Cancer Drug Palbociclib could Change Treatment Options,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,1,0,0
2788,2788,Comcast rep unrelenting with customer trying to cancel service,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,2,2,3,0
2789,2789,Opposition grows to Comcast-Time Warner Cable deal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,3,2,2,1
2790,2790,"Sunday, March 23 2014 07:07 PM",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,6,0,0,1,0,2,1
2791,2791,"HTC One M8 running Windows Phone 8.1 for Verizon release date, features and  ...",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,14,0,0,5,2,2,2
2792,2792,Debris Sighting Raises Hopes in Search for Missing Malaysian Plane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,5,2,0,0
2793,2793,"""End of an Era: Dodge Caravan Production Ends After 32 Years""",1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,0,6,1,0,3
2794,2794,Pending home sales spike in May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,1,0,0
2795,2795,Two senators (one of whom is a Republican!) propose a 12-cent gas tax increase,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,14,0,0,5,1,1,4
2796,2796,"Elon Musk's Tesla Motors says take our tech, please",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,9,0,0,1,2,4,1
2797,2797,The Jesuses and Marys of movies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,0,0,0
2798,2798,"""'Mrs. Doubtfire' Sequel in the Works, with Robin Williams and Chris Columbus""",1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,0,0,3,0,6,4
2799,2799,Life expectancy has surged around the world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,3,1,0,0
2800,2800,Pound Sterling ROCKETS: GBP Forecasted to Break 1.7 vs US Dollar as Carney  ...,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,14,0,0,6,2,1,2
2801,2801,"""Drought Takes Toll on Wheat Crop, While Corn and Soybeans Fare Better""",1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,6,2,0,3
2802,2802,"Hello Kitty is a Cat, Right? Wrong, Says Her Creator",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,2,0,2,1,1,3
2803,2803,Jackman eyes Wolverine in Avengers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2,1,1,0
2804,2804,Fox to Air Live 'Grease' TV Special in 2015,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,1,0,3,2,0,2
2805,2805,"Apple requests Samsung patent retrial over claim for billions, not millions",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,6,0,2,1
2806,2806,Electric car maker Tesla opening access to its electric car patents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,6,1,0,0
2807,2807,Russia's Gazprom to Supply Pipeline Natural Gas to China,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,3,1,2,0
2808,2808,Thursday's midday trade: stocks slip; Citi leads financials lower,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,9,1,0,5,2,1,2
2809,2809,REFILE-European shares fall as Ukraine tensions flare,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,3,0,2,2,0,1
2810,2810,"Sprint CFO: The sky isn't falling, management is working with SoftBank's Son",0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,12,0,0,4,2,2,2
2811,2811,"""Seth Rogen's Journey to Comedy Stardom Explored""",1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,1,2,2
2812,2812,Samsung Galaxy KitKat upgrade schedule leaks out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,2,1,3,0
2813,2813,Andrew Garfield loves being naked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,1,2,0
2814,2814,Nikki Reed & Paul McDonald Split,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,5,0
2815,2815,Eli Lilly to buy Novartis' animal health business for $5.4 bn,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,11,0,0,4,1,2,0
2816,2816,Jolie's a fun hero-villain in 'Maleficent',0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,6,1,0,3,0,1,3
2817,2817,Ultra Music Festival kicks off in Downtown Miami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,3,1,1,0
2818,2818,Video: Taco Bell's new TV ads star 'Ronald McDonald',0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,9,1,0,3,0,6,2
2819,2819,"""The Last of America's Sweethearts: Jay Z and Beyoncé at AT&T Stadium""",1,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,12,1,1,2,0,4,3
2820,2820,"Google+ Pages Show Total Profile, Post and Photo Views",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1,0,5,1,1,1
2821,2821,Beyonce and Jay Z open On The Run tour in Miami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,2,0,4,0
2822,2822,"BlackBerry Loses £3.5bn In 2014, But Quarterly Losses Shrink",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,9,1,0,1,2,2,1
2823,2823,Taco Bell pokes fun at McDonalds in promoting new breakfast line,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,4,2,2,0
2824,2824,'Dancing With the Stars' star-free premiere ties lowest ever,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,3,1,3,1,0,2
2825,2825,Robert Pattinson: split from Kristen Stewart was 'normal',0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8,1,0,1,1,3,3
2826,2826,BET Awards 2014: Red Carpet,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5,1,0,2,0,1,1
2827,2827,Hong Kong stocks open 0.24% higher,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,1,0,2,1,2,0
2828,2828,High court rejects Google appeal in snooping case,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,3,2,1,0
2829,2829,"The Bachelorette is supposed to be a fantasy, but the finale was a nightmare",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,0,0,4,1,0,1
2830,2830,Apple Announces Groundbreaking Medical Device for Heart Health,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,4,2,0,0
2831,2831,ASUS Teases 'The Next Incredible Thing',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,2,0,1,1,1,2
2832,2832,Iowa unemployment rate up slightly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,2,0,1,0
2833,2833,Americans have a responsibility to fight new drilling plans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,3,2,1,0
2834,2834,Made in Space NASA-approved 3D printer will let astronauts build tools in space,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13,0,0,6,4,1,1
2835,2835,General Motors Recalls 8.4 Million More Vehicles,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,1,0,1,1,2,0
2836,2836,Barra answers FAQ about GM recall [w/videos],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,2,1,4,1
2837,2837,Target interim CEO: Not interested in being new CEO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,3,0,2,0,1,1
2838,2838,Top Disney executive Anne Sweeney leaving post to become TV director,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,3,2,5,0
2839,2839,There's A Big Disagreement Between Wall Street And The Fed — And It Will Be  ...,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,1,0,1,1,3,2
2840,2840,Pay rises scrape ahead of inflation - but only if you work in the private sector  ...,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,17,1,2,4,2,0,2
